128.44448049669833,-14.145005898232613
128.78770380645057,-14.199791887898536
129.79541127114703,-12.435829406842423
129.42908681043136,-11.655319604230979
130.15560155670923,-10.60535452597646
131.55961366351656,-10.661198663053602
132.95755144263586,-10.384009635688503
134.49488890758573,-11.397970610329022
135.0746267322129,-11.092036346534513
135.55091492908394,-11.237339461071583
136.44361027531167,-10.507251624973279
136.89717939103775,-10.43462064301075
137.35501496910362,-10.925063446605995
137.58286925240245,-12.376134156941086
137.24900242619262,-13.099347897735566
137.52242350870688,-13.426878595837058
137.57611268159968,-14.20465944940283
137.2594422353742,-14.79760122906724
136.45669090727623,-14.850898148591586
137.20133142673765,-14.989356121140492
138.458092553644,-16.15205273205611
139.47513078726152,-15.805323197178643
140.05159770279263,-15.934153887203744
140.32324914061297,-16.31593497757067
140.15656738089328,-16.93054985750034
140.30339027517186,-17.05863038869244
141.01897128007235,-15.009755957008407
140.9923735808419,-12.494514880413949
141.53303889043912,-11.23793376299259
141.57076485345752,-9.831262995185648
140.80859948301816,-9.734304868609435
139.70205629287645,-8.748674286967239
138.91970165010864,-9.004901691182724
137.57946186952844,-9.022995067948848
137.18127968680645,-8.814758445970758
137.1626073170276,-7.939096247638214
137.9620975779817,-6.9271890062304475
137.71377333527,-6.05334367257611
137.8889642532358,-5.573912818663188
138.31139734131065,-5.4
147.5110006061556,-5.4
148.34584515416267,-6.036310448458592
148.8266759103162,-5.411589264285176
151.22961005941906,-5.445672280493228
151.6,-6.0
151.2823240050366,-6.555740437410367
150.53226370870559,-6.875733614236319
149.5638340487841,-6.903914140646351
148.7637653791767,-6.6874508336802
148.45244671140586,-6.343354865196593
148.3894420617876,-6.961785039758906
148.00071240289307,-7.274994057942257
148.5943800468795,-7.646602880093868
148.97902416514586,-8.397270669247755
149.8384483964752,-8.724547293434314
150.3208639033201,-8.61595528043303
150.75436994942584,-7.915633524958661
151.46819380875544,-8.141616900057606
151.6,-10.636893083149527
151.32376555127627,-11.14204243513048
150.16344658135165,-11.299439339240047
149.0868719980782,-10.865739008581302
147.48879191797562,-10.653062576149498
146.14518964011992,-9.395254799159268
145.67269283318362,-8.603640590294159
144.7195773605009,-8.359215187934687
144.4131166341337,-8.397584818850692
144.12361611135304,-9.083341638434895
144.62938294463197,-9.724310648055717
144.56000169979933,-10.238821217293413
143.99401463164085,-10.526560815261863
143.47819829093166,-10.134546573473784
143.2545890504362,-10.500308680083794
143.4304787823762,-11.162031499228775
144.09463749846802,-11.002722501042816
144.55523971398733,-11.331582606320085
144.51396497941437,-11.941459668479363
144.00314425135764,-12.206437262823865
144.1972220178776,-13.533698538052235
144.78360967686407,-13.572316595194206
145.99230849344693,-14.366663958276375
146.067617648814,-16.282041066394854
146.54930165331942,-16.678492356032006
146.91129100400877,-18.181582011991786
148.39110902293902,-19.369285881290825
149.7981972235422,-19.43681846221181
150.15740719843186,-19.648486584891817
150.2927324762768,-20.04301745443232
150.1232346306739,-20.44667207002926
151.3300064539104,-22.28342305110107
151.31577111478896,-23.24500274446284
150.76807260720867,-23.6
126.77038994058094,-23.554327719506773
126.4,-23.0
126.42511565320274,-13.596386506965967
126.70911750102202,-13.243391760553935
127.15897274486336,-13.189608862271118
127.79646164683079,-13.476027897390706
128.44448049669833,-14.145005898232613
